username,wallet_address,name,uuid,bio,is_verified,avatar_url,twitter,total_collections,total_nft_items
joyhog,0x88e9a90cb86e405510d35ce969d9717f19f1da6c,joyhog,2292359a-9515-4f54-8b02-1368c2e2416e,hi im joyhog,True,https://cdn.salvor.io/site/images/no_avatar.png,https://x.com/devilfaces666,0,0
roemx,0x462747fba82ec1d99f5413dbd62078f6ed9e2f27,ROEMX,8bffb073-e69e-490a-9272-0b3d85238c8c,"draw a lot
dream a lot
drunk a lot",True,https://rcdn.salvor.io/images/avatar/200x200/1e0f7cc1-0bbb-400d-aa74-78236065cc4a.jpg,https://x.com/MasroemX,1,1
heloisabouliard,0xffc5b403d819d77b09d97b81933c6df3c6e41dd4,Heloisa Bouliard,83601409-bdb4-4de6-8925-79ccf6e9e577,Artist sometimes!,True,https://rcdn.salvor.io/images/avatar/200x200/e44e0785-f506-4896-b0f1-eaa6e95d3aea.jpg,https://twitter.com/heloisabouliard,1,4
neutron,0x2e8f6bc1142a2c2107002f36375aa334a398af71,Neutron,f76d7a98-b788-4083-9e61-55f271fb9c00,,True,https://rcdn.salvor.io/images/avatar/200x200/f60e5127-22a6-4196-b9cc-4e6ac3d25bc8.png,https://x.com/Neutron_art,0,0
meran7979,0x684d203c535daea5cd85392faa50cc0cb231b979,Meran7979,0c2392a5-75f3-47ad-895e-58bb871c0085,~Crazy writer~,True,https://rcdn.salvor.io/images/avatar/200x200/b2483ba2-c14f-4b6d-af9a-106712150b23.jpg,https://x.com/Meran_1313,0,0
nimanikar,0x451e30235966180445d8e0c7e00be67974a78b51,NimaNikar,cc99cd3c-7f96-4902-b27f-5880f6517973,Architect - Visual Artist - Nature Lover,True,https://rcdn.salvor.io/images/avatar/200x200/17d4f5a7-e9d5-44f0-abd4-689329c116de.jpg,https://x.com/NimaNikar,1,1
victoriza888,0x81bfbea6c14146da15cab2d0627e1cd1bd025dd5,Victoria Toma,27471390-fb1c-4c52-928b-ccb91bfce556,"Nft artist from Moldova located in Prague. I create with soul, imagination, and personal vision of life. Happy for any support:)",True,https://rcdn.salvor.io/images/avatar/200x200/0b74f982-9369-44ea-9dfe-6a0f60ebcc10.jpg,https://twitter.com/Victoriza888,1,6
the_aeye,0x05b422ab42d23e2ec83279e2cc27d47360dd9858,The AEYE,dee038e2-e93c-48bb-adfa-2d608fa13e49,,True,https://rcdn.salvor.io/images/avatar/200x200/48eca839-1c20-44d5-944c-9857b759be91.png,https://x.com/the_aeye,1,1
pinodi,0x72283118379719b4a76d6c01bc585e55dfee120f,PinodiArt,cd7fe378-eebe-4d7b-8128-e5b239cdf5b8,Multidisciplinary Artist,True,https://rcdn.salvor.io/images/avatar/200x200/c7ca15ef-4fcd-44a7-be8e-d0dfff545be5.jpg,https://x.com/PinodiArt,3,34
emmages,0x7038169b18a535560560409a0bf193dfca1a1c24,Emmages,8e42699e-e6c8-46c1-9fe2-1bdfdec4c68f,,True,https://rcdn.salvor.io/images/avatar/200x200/3fbe89ce-047c-486f-9ae6-c759f4472612.jpeg,https://x.com/_Emmages,1,1
asafa,0xbb653444cb3b5d6285d562b84f1faa37903cfd4f,Asafa,671db57b-b86b-4619-aaab-ded2e6c55ffe,"Illustrator from Indonesia. I do semirealism art. My works are very inspired by women, fantasy and traditional culture.",True,https://rcdn.salvor.io/images/avatar/200x200/d66d6003-0ae2-410d-bfd1-c8165d54de76.png,https://www.x.com/asapaart,0,0
vivida,0xb91982992c56909d326b35ed2eebfbfda0f112e1,Vivida,381c6e9a-4733-4a6c-9a57-daa2d180a2c3,"Bringing creativity, inspiration and positive change, one frame at a time. ☕️Coffee lover with eyes wide open, always dreaming 🌤️",True,https://rcdn.salvor.io/images/avatar/200x200/d6fa39f2-3fb4-4b6f-8fa7-4f406f939bdd.jpg,https://x.com/VividaPhotoPC,0,0
imok,0x85da1c6a57072ec11c76f3aa9e38cfd30db01f1d,ogun kizmaz,b207156f-9da9-499a-a6a1-a67b53feb7f8,alla prima / artist -1 / 2d-3d Painter // muralist // tattooist // learning addicted /.../,True,https://rcdn.salvor.io/images/avatar/200x200/ff4702e3-9afd-434a-9483-d2362709a32b.png,https://x.com/ogunkizmaz,12,14
pixelprofix,0x4739b3c1cd96000ba2bbb0bd38d62deb2e50cd1f,Pixelprofix,039ab751-ff5b-4237-a814-a11ec45fff70,See the world in pixels◾Pixel Artist,True,https://rcdn.salvor.io/images/avatar/200x200/7b72cf94-24cf-477b-b340-79de479f0b2a.gif,https://x.com/Pixelprofix,1,2
mranonymous,0xe8b7d6bfa8fa40ac01bcbd87aa8a56b14420f190,Mr Anonymous,b22e2108-05fd-41a1-b2e9-2e276a3436e9,Motion Graphics Artist | AI Arts | DRiP Artist | Midjourney | AI Researcher | Crypto Enthusiasts,True,https://rcdn.salvor.io/images/avatar/200x200/8c4f7058-641b-4ab1-b169-9a66b5dbe5a1.png,https://x.com/MrAnonymous_07,0,0
thecircleart,0xec374154e85ef82dc84811a79b063b434bd89897,Thecircleart,cd9b82c8-4533-45b7-bdcb-a46f5c186a9c,Simply nobody...,True,https://rcdn.salvor.io/images/avatar/200x200/3501b8c2-0644-4cae-b30d-a6f39ff8258c.webp,https://x.com/thecircleart,21,41
zakkenobi,0x0b223ac5aa6c88f98e57b3fd5f00d3fb6c610d18,theZK,9c0a3953-78eb-47a1-8225-9bd34b440ecd,| Nature and Abstract |,True,https://rcdn.salvor.io/images/avatar/200x200/9ea9a186-cd84-40eb-957d-f76e170184af.jpeg,N/A,1,5
kxnxmi,0xb9a635414f79eb608d2c2b0c4b20f00318790f0b,KXNXMI,f4353b9f-5e02-445b-a975-6ac8f2e14105,"KXNXMI digital artist from small town from Belarus.
Lover of Superrealism,like to bring my fantasies and dreams to life,hoping that they will make you escape reality.",True,https://rcdn.salvor.io/images/avatar/200x200/28eac98e-79fa-41a8-beaf-c0dfceee316e.png,https://x.com/KXNXMI,16,57
mash_tap,0x5f1840356d3eff303874c35395c54b8194cdbba6,Maria | _mash_tap_,3a56a504-d886-4504-b2d0-4fcd2cafca77,NFT artist |Creativity straight from the soul,True,https://rcdn.salvor.io/images/avatar/200x200/749eb043-f3cd-4d97-890d-bbdbe7ca03b5.jpg,https://x.com/mash_tap,14,29
ubuydigitalarts,0xbb9b3a1613283df74a0bce72102f26f53853e93b,UbuyDigitalArts,165d27b8-25b2-4ada-975c-e68a3705e0a2,"Traditional Arts (Acrylic/Oil painting), Digital Arts, Design Boats for Living & Small Collectors",True,https://rcdn.salvor.io/images/avatar/200x200/25784ae6-cd9f-4719-8f9b-0364a8118c73.jpg,https://twitter.com/UBuyDigitalArts,7,20
baroeki,0x1ba5f14b8eb7d687d85dd4f2e6fff85e2ea7c210,Baroeki 🎏,005f9927-a6d8-4ad5-98ad-d2547d376723,"I'm Baroeki! I am enthusiastic about various things related to Japan, especially the Feudal / Edo era. I love Japanese culture and traditions, the Samurai & Shinobi stories, works of art such as ukiyo-e, manga or other Japanese art and also various mythical creatures.",True,https://rcdn.salvor.io/images/avatar/200x200/bac6541d-6383-4cf8-b334-86b26f2e2d1e.jpeg,https://twitter.com/baroeki,2,2
hopcofficial,0x5e521cc84b00519504fa00a1b15bd36c02b658a3,Hopc,14aadc5a-36f9-47fb-a6fc-114c74a42ed4,House of persian cat / ai artist / animal supporter / cat lover / discord developer,True,https://rcdn.salvor.io/images/avatar/200x200/cd1b7abd-7a8e-4e47-8f71-1032b9818639.jpeg,https://x.com/hopcofficial?s=21,1,1
rvlsky,0x6d35862e430deb5cc8e7dd2635aec5f71d084e8a,rulsky,b3a21420-1cd5-4b51-880d-dc258fa05fa1,NFTs artist based in INA,True,https://rcdn.salvor.io/images/avatar/200x200/f5265903-ea16-4faa-af92-e8e1d7d96cdf.jfif,https://x.com/RvlskyArt,6,6
taherezdg,0xab3b19d1ada1b7c05e399f4aef088315d9319d9e,Taherezdg,0b332761-9d3e-4d39-9c88-025e534e5fd3,,True,https://rcdn.salvor.io/images/avatar/200x200/ce77ed3f-26a9-4b4b-bb6e-2bab3fb1fa46.jpg,https://x.com/taherezdg,1,3
saharmoussavi,0x8b1bc6999a33a59e7d48cfa0bab8d410114fe368,Sahar Moussavi,57b8fbe7-f506-4049-a41a-2b47e4b9af8a,🟣 Indexed artist @techspressions 🟣 2D/3D Artist 🟣 NFT Artist 🟣 Ai art 🟣 Animation 🟣,True,https://rcdn.salvor.io/images/avatar/200x200/55cdce2e-0826-441b-b158-95cf631e8135.jpg,https://x.com/SaharMoussavi,4,6
aidaart,0x6dd852519879c14a48d2e38a7d28cd36ff266b53,Aida art,5bd946a8-2a25-4e9f-9356-8b63381308ff,Maybe I'm cat that lives on moon!!,True,https://rcdn.salvor.io/images/avatar/200x200/04334564-7d67-4022-aa15-2903e2159aa4.jpg,https://x.com/aidaartt?s=09,1,2
mirror,0xb7122ad95e3712016681fa937674ab97386a55cb,Mirror,e3969c48-7335-45f5-9ef0-2dbc2626c1ba,,True,https://rcdn.salvor.io/images/avatar/200x200/3ecb8f99-07e8-4862-868e-a846ffce7ae4.jpg,https://x.com/mirror_Mgh?t=Vq2zYzENMLdA8rKUt8DERQ&s=09,1,2
marco_angel,0xcb277cd410966d3ffbd0fcd534a7731fe35df8c8,marco angel,89ceca1f-0ec5-4cf7-9f1a-0e5939d8008f,Spreading luv from one planet to the next🌏,True,https://rcdn.salvor.io/images/avatar/200x200/f89cae5f-7bb3-432f-a088-863a97a42e59.jpeg,N/A,1,4
nftgeneration2,0x608f1aeec84492797ff71e00e48f82b4dbc93afc,Nftgeneration2,283cc59b-6285-4a22-ab21-7e44b865901c,"My name is Simon. I am an Ai artist an explorer, nft creator since 2022.",True,https://rcdn.salvor.io/images/avatar/200x200/c7a21a66-6226-4882-b3fe-2c8a731de744.jpg,https://x.com/NftGeneration2?t=QjYfMxevaRoHfK-QEnaqzQ&s=09,6,15
donroze,0xaaddca3cdbe6b484d683a368b2279d96b138c5f6,Matthew,f7ee7add-d4be-4e52-a3a9-e1de465f50d6,,True,https://rcdn.salvor.io/images/avatar/200x200/f361f192-cb3b-4289-a18d-32c100b698a1.jpeg,N/A,1,4
niniola4u,0x17a4b71e3c41a4609a156fd9e5db59201f9bca55,Niniola4u,652fafdd-8f51-4369-897d-8c30e944a5fa,Photography/Ai/Digital Abstract,True,https://rcdn.salvor.io/images/avatar/200x200/4fc9c891-d682-4b8f-bd9b-1199915d3359.JPEG,https://x.com/Niniola4u,1,10
cinderella__nft,0xc917e337a4783777d0785c3a7c5c94018814b095,Persian Cinderella,a22c9d0f-bfa1-4bbd-a57b-38f91d4773da,"Illustrator| Digital Painting,NFT Artist ✨ ♥️",True,https://rcdn.salvor.io/images/avatar/200x200/00249bc5-b427-465b-ba87-053f1d9667b0.jpeg,https://x.com/cinderella__nft,2,5
abusalam,0xce1fd92f5c65cdf0ffd1879e9619db55bce1213a,ABUSALAM,babb8a42-c57b-467f-9c5f-059d5720bc89,"Indonesian based illustrator
✨Cross Culture✨",True,https://rcdn.salvor.io/images/avatar/200x200/5fc369b9-255b-47b9-8741-b029075fac21.jpeg,https://x.com/_abusalam?s=21,1,1
dimifw,0x77e1e30e3b86acbae504052a5f8a44bbd150bf50,DimiFW,b5f9775b-ad32-4491-85a6-fa509d13cae8,"Memer, Shitposter, Ai-Artist",True,https://rcdn.salvor.io/images/avatar/200x200/e4336311-c268-4276-8e78-71ac282e4064.png,https://twitter.com/DimiFW_eth,389,685
meisone,0x30884bef39cfba9fda74d4b1f792bf4ab09fd95a,Meisone,9e793d36-f14c-46df-a2c6-fb913c7e991e,,True,https://rcdn.salvor.io/images/avatar/200x200/c0d7e294-6d4b-40f7-8952-7d1aa45f9009.jpeg,N/A,2,15
0xallx,0xa72409b851e0079aa77a37b65663abf4e214cf8d,Allx,0c0b861e-c719-4225-a962-2d3990287fb3,"Anime artist with a deep love for retro styles, I do digital drawings, pixel art, and also collaborate with AI.",True,https://rcdn.salvor.io/images/avatar/200x200/4acb92d0-4949-4e58-80e0-ec6a81aa15fa.png,https://x.com/0xallx,1,2
tuncsuerdas,0xe296d5da95b58365cf06ceb36fc8b482f35c851d,TuNc,99a082f1-977e-4a35-b5d3-eb51da3d6195,"Artist & Collector 

The artist of ""Lucid Things"", ""RooTs in INK"" & ""Lucid RED""",True,https://rcdn.salvor.io/images/avatar/200x200/030f9fcb-2e82-41c1-b74e-65a29b08b30c.jpg,https://twitter.com/tuncsuerdas,352,1336
tamachi,0x7a21101908aebcb5dd6e7e92e23041a52ff3fc51,Tamachi,3cba6123-d65f-417f-b7f2-cc5a3077995f,"Little Mad Chick,Called Tamachi",True,https://rcdn.salvor.io/images/avatar/200x200/116ac10e-160d-4605-9bba-c23b1011890b.png,https://x.com/TamachiNFT?t=DSg_XwTvMaScyurqyO1LLg&s=09,1,1
liliyaarts,0xfefd5a148a24d074ef7d615e2efd704a5a621d05,Liliyaarts,9194c6ad-e5f4-4900-998f-7d7d7d8dbfa0,I'm a digital artist that loves experimentation and the beauty of physical art. Immerse yourself in my world,True,https://rcdn.salvor.io/images/avatar/200x200/99c796f3-93ce-464b-81dd-5558c2131a21.jpeg,https://x.com/liliyaarts?s=21,3,5
alliveall,0x4c902450b89ff33bfc5b408b9075cd12cc9f1dd6,Alliveall,dc2a675b-01c2-43f8-8129-859a79c51770,,True,https://rcdn.salvor.io/images/avatar/200x200/e8ab9366-4a92-4e63-9b6f-3ef0c053a63f.png,https://x.com/4LL1ve4LL,134,235
haniyehrasti,0x0b1d084a03f069de78fea3096e310ceeeff6e23a,Haniyeh rasti,3e91a7c7-8781-432f-8cfa-05c5780e3278,"Surreal artist
Digital and physical artist",True,https://rcdn.salvor.io/images/avatar/200x200/e431b331-931e-475e-b7f6-5c4a6ef39252.jpeg,https://mobile.twitter.com/ihanirasti,0,0
remikzt,0x61ff02357364fc4c8895807187e4934d56273efc,remikz,7a6156ea-683f-4494-8004-f1beddcc6216,glitch maker,True,https://rcdn.salvor.io/images/avatar/200x200/e4787971-c038-4e4f-a207-78b1e26fac5a.png,https://x.com/RemikzT,0,0
marinauz,0x0028e852205e8dd9438921e9e752d0e70e10bdf1,Marina,8ebecf3f-8659-435f-b6f6-4989eea9dd4c,,True,https://rcdn.salvor.io/images/avatar/200x200/7d232e9e-8e19-4b73-86a6-f8ebb7a7722c.jpeg,N/A,0,0
maryam_es,0xc6544618ed134cca84b09b9314ef25bf7ddb9458,Maryam,1de94fab-b23a-45c7-8f45-256b9783e3da,"Art is my passion, and as a carpet painter, I aim to inspire others by showcasing the timeless beauty of carpet patterns in a modern light.",True,https://rcdn.salvor.io/images/avatar/200x200/aee242fb-89cf-470e-aeb8-221028e18910.jpg,https://x.com/Maryam62095818?t=5OpkGfi9kB3nqwNsIWANVA&s=09,0,0
nftkhtoonart,0xbd994ca67dfbc82b2485baeaa42fa1b9a2f8603d,KHTOON,ea8057ad-62f5-47cb-98ae-e83a04df035a,"Painter 🖼
Illustrator 🖌
Physical & Digital painter 🎨",True,https://rcdn.salvor.io/images/avatar/200x200/6015204d-c235-4687-a289-403c05712f5f.jpg,https://x.com/nftkhatoonart,1,2
bansheenenn,0x0c209df8cd4c39c34a48c9c976914e0d3c5c12ce,bansheenen,11d4d368-6f55-48bd-a12a-4419fe87f59f,My name is Anastasia 🥰 I am a digital artist. 🪻I adore anime and create them with all my passion. ☄️Let's dive together into this beautiful world,True,https://rcdn.salvor.io/images/avatar/200x200/15492bd0-76fe-47e8-8a8c-e624ce71e489.JPG,https://x.com/Bansheenen,3,7
artenyo,0x4cd115aa6c33d337bdc2d1c6a88e02486c89af82,ARTenyo👁️⃤-,0ee5dd0c-2270-4fd9-924c-02d3980c818e,"• Graphic Designer / Digital ARTist
• NFT Creator / Collector
• Sold over 50K prints and 1K NFTs",True,https://rcdn.salvor.io/images/avatar/200x200/26caffb7-ae2c-432d-969a-8a2f1a1df84d.jpg,https://x.com/ARTenyoNFTs,14,127
kevinvarian,0x9951eca4d195b5185123cb3606949e2973bd90d8,Kevin Varian,55ffccdf-f29f-48b4-94f7-0f00d15679b4,👾 Heavily influenced by weird stuff 👾,True,https://rcdn.salvor.io/images/avatar/200x200/d2aacd44-c9a9-495f-a312-95ef4d98b823.png,https://x.com/cutssss_,4,7
filoo,0x9772edd16b5da36ab7a62f79ca710e1ab2fd6fd8,FILOO,033d99bb-0da0-4c08-a99e-4aaef58aa27e,"Surrealist Artist | Day Trader ₿
Where art meets the crypto world",True,https://rcdn.salvor.io/images/avatar/200x200/a8b57fbe-982a-4c24-8e94-4210f50d35a0.jpg,https://x.com/AbolfazlFiloo,1,3
davidklein,0x01a40d0b3e27981221a48b43b886899b8e7b7b25,David Klein,c05eb513-ee85-4c13-8b71-c37ab53e1786,Wilder Art💎Character Creator💎T-Rex Father,True,https://rcdn.salvor.io/images/avatar/200x200/4a6a22d2-796d-420b-b041-ad5fa2f812be.png,https://x.com/davidkleinart,1,3
lothlorien,0x1df7dea6fde5e20ddf75cc358354ac6b7e367296,Lothlorien,644f93f8-b2d4-4472-803a-c2e9951c98cd,Digital artist ▫ Illustrator ▫ Master of fantasy,True,https://rcdn.salvor.io/images/avatar/200x200/d2c3812b-29a9-4dd8-a357-7b5a5ac63269.jpg,https://x.com/art_lothlorien,2,5
maryames,0x10b98b319d16ab9f988404779e8ba100a7e7d7d2,Maryam,2a7f25f4-b1f7-411a-825a-c50858fcb2b3,"Art is my passion, and as a carpet painter, I aim to inspire others by showcasing the timeless beauty of carpet patterns in a modern light.",True,https://cdn.salvor.io/site/images/no_avatar.png,https://x.com/Maryam62095818?t=5OpkGfi9kB3nqwNsIWANVA&s=09,0,0
sanam_artistic,0x34a73fe6646304f65d8f27a807b361cf92ccb5f8,Sanam,54a3e5a5-46a1-415b-86d1-a0ccde5a30f3,"Digital Artist for 18 years /
Mixed media & Painting /I use different Art Style",True,https://rcdn.salvor.io/images/avatar/200x200/3a363b40-b888-407c-9fe3-332d54293469.jpg,https://www.twitter.com/sanam_artistic,2,3
jackbeatnicai,0xf0b840349b3f285fc05c89eac594ddd254183fb9,Jack Beatnic AI,3eee5346-063f-4455-b440-6e219a9c0038,"Journey into a world of imagination with the collection of AI artworks, inspired by my photographs and memories.",True,https://rcdn.salvor.io/images/avatar/200x200/c9ff4445-6d29-4eb5-a74b-53a10fca24fa.jpg,https://x.com/JackBeatnicAI,2,397
kate_salah,0xe381ea6996aae3e520557dc9f642e572a0b04bca,jackie.avax,d215433a-86c8-4f23-884f-77e661b93e7f,"Avalanche supporter,story writer, design expert",True,https://rcdn.salvor.io/images/avatar/200x200/c1a5d164-1622-425e-a76a-c854cab96377.webp,https://x.com/kate_salah,5,6
vox_07,0xe46f9b71cceeba78019411d24b7e966b641c5522,_Vox_,c633800a-f59e-4a50-a7e9-72c3a5c47136,Different vision of the future,True,https://rcdn.salvor.io/images/avatar/200x200/70701ee9-4c7f-4a86-a625-b9b54a26a4fd.png,https://x.com/0xvox0?t=GZSTzgxNIVbHihJJib8cOg&s=09,2,2
crutnix,0x6bf0cfc442d639a978bb12f3c0a9291a42837331,Crutnix,c53fa44b-99aa-4cb6-8cac-d71b37031cf6,"GM, GA and GN
Myself Ultimate Crypto Guy
Love Web 3.0 more than my GF
Artist from Childhood",True,https://rcdn.salvor.io/images/avatar/200x200/69171d3e-9e44-48a5-8880-b78eda9a3fb4.jpg,https://x.com/Crutnix?t=qghrfzomeINrAZXDH6KuAg&s=09,3,10
devjack,0xe8fdca5db818abfb4af41839c07dad121e071ac7,devjack,b956e8f4-7f33-4a87-9de6-fdfc0bf378cc,art glitch to all,True,https://rcdn.salvor.io/images/avatar/200x200/b8ade08c-f532-4e35-83fd-18670c42f68a.jpg,https://x.com/devjack__,1,1
rzij,0xe198e2e90ace41d6e318006f880db791a5107e46,Rzij,746e1821-8071-4c18-b4b6-89275e4cee4a,,True,https://rcdn.salvor.io/images/avatar/200x200/f4996567-7039-4789-99c5-3249fa9f8c7b.jpg,https://x.com/Rzijj,0,0
atisartz,0x71d923a697eff946fcd460a58625681c50ff70df,Atefe Karimi,a8606c52-ceb4-472d-bf6e-7da27e08b612,A visual painter.,True,https://rcdn.salvor.io/images/avatar/200x200/c25abd98-de92-442e-9bd5-21b8d5268556.jpg,https://twitter.com/AtefeKariMe,3,4
xonn,0xe094696a9ae095b3f1e73b64bc4508e44bf7d1aa,Xoᴎᴎ,69de8c0d-5f36-43a8-a0d9-bea82956a3b1,"post-nihilistic arts
my head feels like a Frisbee!",True,https://rcdn.salvor.io/images/avatar/200x200/a2485ad3-a506-4d9e-9db8-13f048d5820f.jpeg,https://x.com/Xoniaagar?t=qgMyKXle31C-bj6VETgbcQ&s=09,2,2
ersanceviz,0x6372e2d8231f8000de6ba021614b933bdb94d6e8,Ersan Ceviz,de94bc42-e24c-487e-8cc9-aacc2205c2ea,"Born in Istanbul in 1985, studied Physics, worked as an FMCG marketer and later became a personal care brand entrepreneur based in Boston, MA. Now living in Milan, Italy as a lifelong photographer.
Discovered photography in 2014, during the time of building creative confidence.
Photography is a way of thinking of life in a remarkable state of mind for him. Through photography, he has improved his understanding of human nature and found a charming way of expressing himself.",True,https://rcdn.salvor.io/images/avatar/200x200/1cb1d7b5-cb01-4668-8bea-810551d4d3e9.JPG,https://twitter.com/ersanceviz,4,10
ogxkill,0x619b00a51971cd58a6ea34212715cd883a6ca961,OGXKILL,1f0b0a3d-9b6d-4c19-8415-c9fff897d936,Another my minds,True,https://rcdn.salvor.io/images/avatar/200x200/3069cf3f-2f1d-47fe-96f3-bf9c1ac94415.jpg,https://x.com/OGXkill,6,6
mariahm,0x8b294ac57b3bdd6076040390c6e0337eef14da37,Mariah 💎,62ffb31c-2ff4-49f7-b30c-bf5dcfb27b62,"Almost PhD of Arts | creating beautiful, useless jpgs",True,https://rcdn.salvor.io/images/avatar/200x200/e33f1d33-2252-4ecd-bd42-13b11ebbcf24.jpeg,N/A,1,3
sara_alizadeh,0x90b308de93ee9ede227d981377ad4692da05665d,sara,8de3d58a-43b1-4441-9b5c-b1edd12c00f3,painter,True,https://rcdn.salvor.io/images/avatar/200x200/185f61bb-b1de-4fc3-b900-9ffbffcd9675.jpg,https://x.com/Saralizadeh7,0,0
jossyd11,0xb7b1d935430f7851eaf66c7cff259d3ff6dedd4c,Jossydee,01921c74-3a14-4a2a-9c4f-b033f7dd2cac,"Art is the currency of the soul 

NFT Artist | Web3 Developer | Crafting the future #Artist",True,https://rcdn.salvor.io/images/avatar/200x200/3eae653c-7830-4018-8a1e-ec94d6303c40.jpg,https://x.com/jossyd11/,2,6
coralinesaidso,0x325ab50fd1cfefb47e61e0b735dbdaf454d04293,CORA,1e577799-0c45-48ee-885b-b4881d7ba3f7,,True,https://rcdn.salvor.io/images/avatar/200x200/c8ee1461-ca39-48a5-ab9a-4c0aec387923.jpeg,https://twitter.com/coralinesaidso,0,0
dash_andfriends,0xc8687bf164cd0124d4f144465b88802c8832a0bd,DASH_AND_FRIENDS,5fbd59b9-4887-4cc2-8222-c20247cadd58,JUST A DUMB SLOTH ...,True,https://rcdn.salvor.io/images/avatar/200x200/f244236b-a99f-4eaa-95d7-7bbedb38ef16.png,https://x.com/dashandfriends?t=VOhRBsUxW2S3HSqqNy3t_A&s=09,10,19
sparklingworld,0x06367c47c0da951f41d03dcb2a83c488fc208547,Sparkling World,4a0db14c-92fd-4af5-a527-4c7fb205ddb0,"Hi, 
I'm Sparklingworld, an artist who love to make colorful doodle art. 
Hope my art will make your day more colorful!",True,https://rcdn.salvor.io/images/avatar/200x200/b3e7a8a5-e75e-470e-8899-1a8f2e209103.jpg,https://x.com/im_sparkling234?t=Mzw4imqDn5caiMQ-JDf8mw&s=09,194,248
ftmzareeii,0x5f380986409c5ffa502dae61340647dc19370580,Ftm Zareeii,f1d4302c-127e-4a60-9afd-504f8fbac39b,Im a photoghrapher,True,https://rcdn.salvor.io/images/avatar/200x200/82645521-ac1a-4cd6-b3c5-2446219601c8.jpg,https://www.twitter.com/ftmzareeii,0,0
dooryk,0xa740b05cf6e7ea3c5a6a118ab7c2f3f0e0ef834b,Doo Ryoku,4fd35431-fc65-41bb-8e38-04ffd5f889d3,Illustrator from Indonesia. Love drawing characters✨️,True,https://rcdn.salvor.io/images/avatar/200x200/b78ec45e-5372-4b41-94b5-70b4a365879e.png,https://x.com/doo_ryoku?t=Kv21roWNYW49XdiNI1xWzQ&s=09,1,2
sai7,0xc9c3aad7305d3915c2db98b2f860f91e03554184,sai7,a948be9d-f7d9-436e-99c2-2c085a0d6c37,,True,https://rcdn.salvor.io/images/avatar/200x200/8bff12a0-9402-4154-9a86-5c437c5ac7db.jpeg,N/A,2,6
boca,0xfa919236c7d05d5ba02a422c4131b37b7daa79f6,Boca,cdbcc2b6-d5bc-46b3-a289-4b6218fdf0ab,,True,https://rcdn.salvor.io/images/avatar/200x200/c3070e7d-a438-4db7-9e8c-d12a55f7b530.png,N/A,27,148
nara_akari,0xfdf343f4624998fb654fc2e20799a190bc6c2248,nara akari,1068b99b-9d4e-49b6-a0ba-a52e5891cc5c,nara akari art,True,https://rcdn.salvor.io/images/avatar/200x200/6c252a6f-5810-4053-aca3-d7d4b4713cae.png,https://x.com/nara_akari07?t=HvXMK_U5mql4oGprfJPFZw&s=09,5,5
manee0205,0xdf0de97e5112fc1b9b401c3596ce1f9ddaa7740e,manee0205,ffe5a146-2af7-4107-a47e-d3abe98f26a8,artist,True,https://rcdn.salvor.io/images/avatar/200x200/e0903418-f440-4798-b33b-05c0e1b33b8a.jpeg,https://x.com/bymanee0205,1,7
